feature,importance
cat__TotalCharges_215.2,0.0
cat__TotalCharges_216.9,0.0
cat__TotalCharges_215.8,0.0
cat__TotalCharges_2151.6,0.0
cat__TotalCharges_2156.25,0.0
cat__TotalCharges_2157.3,0.0
cat__TotalCharges_2157.5,0.0
cat__TotalCharges_216.2,0.0
cat__TotalCharges_216.45,0.0
cat__TotalCharges_216.75,0.0
cat__TotalCharges_268.35,0.0
cat__TotalCharges_2715.3,0.0
cat__TotalCharges_268.45,0.0
cat__TotalCharges_3365.4,0.0
cat__TotalCharges_334.8,0.0
cat__TotalCharges_3340.55,0.0
cat__TotalCharges_3342,0.0
cat__TotalCharges_3342.45,0.0
cat__TotalCharges_3343.15,0.0
cat__TotalCharges_3344.1,0.0
cat__TotalCharges_3346.8,0.0
cat__TotalCharges_3349.1,0.0
cat__TotalCharges_335.65,0.0
cat__TotalCharges_335.75,0.0
cat__TotalCharges_335.95,0.0
cat__TotalCharges_3351.55,0.0
cat__TotalCharges_3353.4,0.0
cat__TotalCharges_3355.65,0.0
cat__TotalCharges_3357.9,0.0
cat__TotalCharges_336.15,0.0
cat__TotalCharges_336.7,0.0
cat__TotalCharges_3361.05,0.0
cat__TotalCharges_3363.8,0.0
cat__TotalCharges_334.65,0.0
cat__TotalCharges_3339.05,0.0
cat__TotalCharges_3330.1,0.0
cat__TotalCharges_3313.4,0.0
cat__TotalCharges_3301.05,0.0
cat__TotalCharges_3303.05,0.0
cat__TotalCharges_3309.25,0.0
cat__TotalCharges_331.3,0.0
cat__TotalCharges_331.35,0.0
cat__TotalCharges_331.6,0.0
cat__TotalCharges_331.85,0.0
cat__TotalCharges_331.9,0.0
cat__TotalCharges_3314.15,0.0
cat__TotalCharges_333.65,0.0
cat__TotalCharges_3316.1,0.0
cat__TotalCharges_332.45,0.0
cat__TotalCharges_332.65,0.0
cat__TotalCharges_3320.75,0.0
cat__TotalCharges_3321.35,0.0
cat__TotalCharges_3326.2,0.0
cat__TotalCharges_3327.05,0.0
cat__TotalCharges_333.55,0.0
cat__TotalCharges_3364.55,0.0
cat__TotalCharges_3365.85,0.0
cat__TotalCharges_330.6,0.0
cat__TotalCharges_3366.05,0.0
cat__TotalCharges_340.4,0.0
cat__TotalCharges_340.85,0.0
cat__TotalCharges_3409.1,0.0
cat__TotalCharges_3409.6,0.0
cat__TotalCharges_341.35,0.0
cat__TotalCharges_341.45,0.0
cat__TotalCharges_341.6,0.0
cat__TotalCharges_3410.6,0.0
cat__TotalCharges_3413.25,0.0
cat__TotalCharges_3414.65,0.0
cat__TotalCharges_3415.25,0.0
cat__TotalCharges_3416.85,0.0
cat__TotalCharges_3418.2,0.0
cat__TotalCharges_3419.3,0.0
cat__TotalCharges_3419.5,0.0
cat__TotalCharges_342.3,0.0
cat__TotalCharges_342.4,0.0
cat__TotalCharges_3420.5,0.0
cat__TotalCharges_3423.5,0.0
cat__TotalCharges_340.35,0.0
cat__TotalCharges_340.25,0.0
cat__TotalCharges_34.8,0.0
cat__TotalCharges_338.1,0.0
cat__TotalCharges_337.9,0.0
cat__TotalCharges_3370.2,0.0
cat__TotalCharges_3371,0.0
cat__TotalCharges_3371.75,0.0
cat__TotalCharges_3373.4,0.0
cat__TotalCharges_3375.9,0.0
cat__TotalCharges_3377.8,0.0
cat__TotalCharges_3379.25,0.0
cat__TotalCharges_338.9,0.0
cat__TotalCharges_34.75,0.0
cat__TotalCharges_3382.3,0.0
cat__TotalCharges_3384,0.0
cat__TotalCharges_3389.25,0.0
cat__TotalCharges_339.9,0.0
cat__TotalCharges_3395.8,0.0
cat__TotalCharges_3398.9,0.0
cat__TotalCharges_3399.85,0.0
cat__TotalCharges_34.7,0.0
cat__TotalCharges_330.8,0.0
cat__TotalCharges_330.25,0.0
cat__TotalCharges_343.45,0.0
cat__TotalCharges_3236.35,0.0
cat__TotalCharges_321.7,0.0
cat__TotalCharges_321.75,0.0
cat__TotalCharges_321.9,0.0
cat__TotalCharges_3210.35,0.0
cat__TotalCharges_3211.9,0.0
cat__TotalCharges_3213.75,0.0
cat__TotalCharges_3217.55,0.0
cat__TotalCharges_3217.65,0.0
cat__TotalCharges_3219.75,0.0
cat__TotalCharges_322.5,0.0
cat__TotalCharges_322.9,0.0
cat__TotalCharges_3221.25,0.0
cat__TotalCharges_3229.4,0.0
cat__TotalCharges_3229.65,0.0
cat__TotalCharges_323.15,0.0
cat__TotalCharges_323.25,0.0
cat__TotalCharges_323.45,0.0
cat__TotalCharges_3231.05,0.0
cat__TotalCharges_3233.6,0.0
cat__TotalCharges_321.65,0.0
cat__TotalCharges_321.4,0.0
cat__TotalCharges_321.05,0.0
cat__TotalCharges_319.6,0.0
cat__TotalCharges_3180.5,0.0
cat__TotalCharges_3181.8,0.0
cat__TotalCharges_3182.95,0.0
cat__TotalCharges_3184.25,0.0
cat__TotalCharges_3186.65,0.0
cat__TotalCharges_3186.7,0.0
cat__TotalCharges_3187.65,0.0
cat__TotalCharges_319.15,0.0
cat__TotalCharges_319.85,0.0
cat__TotalCharges_3207.55,0.0
cat__TotalCharges_3190.25,0.0
cat__TotalCharges_3196,0.0
cat__TotalCharges_3198.6,0.0
cat__TotalCharges_32.7,0.0
cat__TotalCharges_320.45,0.0
cat__TotalCharges_3204.4,0.0
cat__TotalCharges_3204.65,0.0
cat__TotalCharges_3205.6,0.0
cat__TotalCharges_3233.85,0.0
cat__TotalCharges_3237.05,0.0
cat__TotalCharges_330.05,0.0
cat__TotalCharges_324.15,0.0
cat__TotalCharges_3264.5,0.0
cat__TotalCharges_3265.95,0.0
cat__TotalCharges_3266,0.0
cat__TotalCharges_3268.05,0.0
cat__TotalCharges_327.45,0.0
cat__TotalCharges_3270.25,0.0
cat__TotalCharges_3273.55,0.0
cat__TotalCharges_3273.8,0.0
cat__TotalCharges_3273.95,0.0
cat__TotalCharges_3274.35,0.0
cat__TotalCharges_3275.15,0.0
cat__TotalCharges_328.95,0.0
cat__TotalCharges_3281.65,0.0
cat__TotalCharges_3283.05,0.0
cat__TotalCharges_329.75,0.0
cat__TotalCharges_329.8,0.0
cat__TotalCharges_33.2,0.0
cat__TotalCharges_33.6,0.0
cat__TotalCharges_33.7,0.0
cat__TotalCharges_3264.45,0.0
cat__TotalCharges_3263.9,0.0
cat__TotalCharges_3263.6,0.0
cat__TotalCharges_3247.55,0.0
cat__TotalCharges_324.2,0.0
cat__TotalCharges_324.25,0.0
cat__TotalCharges_324.3,0.0
cat__TotalCharges_324.6,0.0
cat__TotalCharges_324.8,0.0
cat__TotalCharges_3242.5,0.0
cat__TotalCharges_3243.45,0.0
cat__TotalCharges_3246.45,0.0
cat__TotalCharges_3249.4,0.0
cat__TotalCharges_326.8,0.0
cat__TotalCharges_325.45,0.0
cat__TotalCharges_3250.45,0.0
cat__TotalCharges_3251.3,0.0
cat__TotalCharges_3251.85,0.0
cat__TotalCharges_3252,0.0
cat__TotalCharges_3254.35,0.0
cat__TotalCharges_3255.35,0.0
cat__TotalCharges_326.65,0.0
cat__TotalCharges_3425.35,0.0
cat__TotalCharges_343.6,0.0
cat__TotalCharges_2680.15,0.0
cat__TotalCharges_3623.95,0.0
cat__TotalCharges_359.4,0.0
cat__TotalCharges_3590.2,0.0
cat__TotalCharges_3591.25,0.0
cat__TotalCharges_3593.8,0.0
cat__TotalCharges_36.45,0.0
cat__TotalCharges_36.55,0.0
cat__TotalCharges_36.8,0.0
cat__TotalCharges_360.1,0.0
cat__TotalCharges_360.35,0.0
cat__TotalCharges_360.55,0.0
cat__TotalCharges_3600.65,0.0
cat__TotalCharges_3603.45,0.0
cat__TotalCharges_3605.2,0.0
cat__TotalCharges_3605.6,0.0
cat__TotalCharges_3608,0.0
cat__TotalCharges_3615.6,0.0
cat__TotalCharges_3616.25,0.0
cat__TotalCharges_3617.1,0.0
cat__TotalCharges_362.2,0.0
cat__TotalCharges_3588.4,0.0
cat__TotalCharges_3582.4,0.0
cat__TotalCharges_3581.6,0.0
cat__TotalCharges_3566.7,0.0
cat__TotalCharges_355.9,0.0
cat__TotalCharges_3551.65,0.0
cat__TotalCharges_3557.7,0.0
cat__TotalCharges_356.1,0.0
cat__TotalCharges_3561.15,0.0
cat__TotalCharges_3562.5,0.0
cat__TotalCharges_3563.8,0.0
cat__TotalCharges_3565.65,0.0
cat__TotalCharges_357,0.0
cat__TotalCharges_3580.95,0.0
cat__TotalCharges_357.6,0.0
cat__TotalCharges_357.7,0.0
cat__TotalCharges_357.75,0.0
cat__TotalCharges_3571.6,0.0
cat__TotalCharges_3574.5,0.0
cat__TotalCharges_358.05,0.0
cat__TotalCharges_358.15,0.0
cat__TotalCharges_358.5,0.0
cat__TotalCharges_362.6,0.0
cat__TotalCharges_3624.3,0.0
cat__TotalCharges_355.1,0.0
cat__TotalCharges_3624.35,0.0
cat__TotalCharges_3655.45,0.0
cat__TotalCharges_3656.25,0.0
cat__TotalCharges_3662.25,0.0
cat__TotalCharges_3665.55,0.0
cat__TotalCharges_367.55,0.0
cat__TotalCharges_3670.5,0.0
cat__TotalCharges_3673.15,0.0
cat__TotalCharges_3673.6,0.0
cat__TotalCharges_3674.95,0.0
cat__TotalCharges_3678.3,0.0
cat__TotalCharges_368.1,0.0
cat__TotalCharges_368.85,0.0
cat__TotalCharges_3682.45,0.0
cat__TotalCharges_3684.95,0.0
cat__TotalCharges_3687.75,0.0
cat__TotalCharges_3687.85,0.0
cat__TotalCharges_3688.6,0.0
cat__TotalCharges_369.05,0.0
cat__TotalCharges_369.1,0.0
cat__TotalCharges_3653.35,0.0
cat__TotalCharges_3653,0.0
cat__TotalCharges_3650.35,0.0
cat__TotalCharges_364.55,0.0
cat__TotalCharges_3625.2,0.0
cat__TotalCharges_3626.1,0.0
cat__TotalCharges_3626.35,0.0
cat__TotalCharges_3627.3,0.0
cat__TotalCharges_3629.2,0.0
cat__TotalCharges_363.15,0.0
cat__TotalCharges_3632,0.0
cat__TotalCharges_3635.15,0.0
cat__TotalCharges_3640.45,0.0
cat__TotalCharges_365.8,0.0
cat__TotalCharges_3641.5,0.0
cat__TotalCharges_3645.05,0.0
cat__TotalCharges_3645.5,0.0
cat__TotalCharges_3645.6,0.0
cat__TotalCharges_3645.75,0.0
cat__TotalCharges_3646.8,0.0
cat__TotalCharges_365.4,0.0
cat__TotalCharges_365.55,0.0
cat__TotalCharges_355.2,0.0
cat__TotalCharges_3548.3,0.0
cat__TotalCharges_343.95,0.0
cat__TotalCharges_3488.15,0.0
cat__TotalCharges_347.25,0.0
cat__TotalCharges_347.4,0.0
cat__TotalCharges_347.65,0.0
cat__TotalCharges_3470.8,0.0
cat__TotalCharges_3471.1,0.0
cat__TotalCharges_3472.05,0.0
cat__TotalCharges_3473.4,0.0
cat__TotalCharges_3474.05,0.0
cat__TotalCharges_3474.2,0.0
cat__TotalCharges_3474.45,0.0
cat__TotalCharges_3475.55,0.0
cat__TotalCharges_3478.15,0.0
cat__TotalCharges_3478.75,0.0
cat__TotalCharges_3479.05,0.0
cat__TotalCharges_348.15,0.0
cat__TotalCharges_348.8,0.0
cat__TotalCharges_3480,0.0
cat__TotalCharges_3480.35,0.0
cat__TotalCharges_3482.85,0.0
cat__TotalCharges_3467,0.0
cat__TotalCharges_3462.1,0.0
cat__TotalCharges_3460.3,0.0
cat__TotalCharges_3440.25,0.0
cat__TotalCharges_3431.75,0.0
cat__TotalCharges_3435.6,0.0
cat__TotalCharges_3436.1,0.0
cat__TotalCharges_3437.45,0.0
cat__TotalCharges_3437.5,0.0
cat__TotalCharges_3439,0.0
cat__TotalCharges_344.2,0.0
cat__TotalCharges_344.5,0.0
cat__TotalCharges_3442.15,0.0
cat__TotalCharges_346.45,0.0
cat__TotalCharges_3442.8,0.0
cat__TotalCharges_345.5,0.0
cat__TotalCharges_345.9,0.0
cat__TotalCharges_3450.15,0.0
cat__TotalCharges_3452.55,0.0
cat__TotalCharges_3457.45,0.0
cat__TotalCharges_3457.9,0.0
cat__TotalCharges_346.4,0.0
cat__TotalCharges_3486.65,0.0
cat__TotalCharges_349.8,0.0
cat__TotalCharges_3545.35,0.0
cat__TotalCharges_3491.55,0.0
cat__TotalCharges_352.65,0.0
cat__TotalCharges_3521.7,0.0
cat__TotalCharges_3522.65,0.0
cat__TotalCharges_3527,0.0
cat__TotalCharges_3527.6,0.0
cat__TotalCharges_3529.95,0.0
cat__TotalCharges_353.65,0.0
cat__TotalCharges_3532,0.0
cat__TotalCharges_3532.25,0.0
cat__TotalCharges_3532.85,0.0
cat__TotalCharges_3533.6,0.0
cat__TotalCharges_3539.25,0.0
cat__TotalCharges_354.05,0.0
cat__TotalCharges_3540.65,0.0
cat__TotalCharges_3541.1,0.0
cat__TotalCharges_3541.35,0.0
cat__TotalCharges_3541.4,0.0
cat__TotalCharges_3545.05,0.0
cat__TotalCharges_3545.1,0.0
cat__TotalCharges_3517.9,0.0
cat__TotalCharges_3515.25,0.0
cat__TotalCharges_3512.9,0.0
cat__TotalCharges_35.9,0.0
cat__TotalCharges_3496.3,0.0
cat__TotalCharges_35,0.0
cat__TotalCharges_35.05,0.0
cat__TotalCharges_35.1,0.0
cat__TotalCharges_35.25,0.0
cat__TotalCharges_35.45,0.0
cat__TotalCharges_35.55,0.0
cat__TotalCharges_35.75,0.0
cat__TotalCharges_350.3,0.0
cat__TotalCharges_3512.5,0.0
cat__TotalCharges_350.35,0.0
cat__TotalCharges_3503.5,0.0
cat__TotalCharges_3505.1,0.0
cat__TotalCharges_3509.4,0.0
cat__TotalCharges_351.5,0.0
cat__TotalCharges_351.55,0.0
cat__TotalCharges_3510.3,0.0
cat__TotalCharges_3512.15,0.0
cat__TotalCharges_318.6,0.0
cat__TotalCharges_318.5,0.0
cat__TotalCharges_318.1,0.0
cat__TotalCharges_2896.55,0.0
cat__TotalCharges_2862.75,0.0
cat__TotalCharges_2866.45,0.0
cat__TotalCharges_2867.75,0.0
cat__TotalCharges_2868.05,0.0
cat__TotalCharges_287.4,0.0
cat__TotalCharges_287.85,0.0
cat__TotalCharges_2871.5,0.0
cat__TotalCharges_2874.15,0.0
cat__TotalCharges_2874.45,0.0
cat__TotalCharges_2877.05,0.0
cat__TotalCharges_2877.95,0.0
cat__TotalCharges_2878.55,0.0
cat__TotalCharges_2879.2,0.0
cat__TotalCharges_2879.9,0.0
cat__TotalCharges_288.05,0.0
cat__TotalCharges_2882.25,0.0
cat__TotalCharges_2884.9,0.0
cat__TotalCharges_289.1,0.0
cat__TotalCharges_2890.65,0.0
cat__TotalCharges_2862.55,0.0
cat__TotalCharges_2861.45,0.0
cat__TotalCharges_2857.6,0.0
cat__TotalCharges_2838.7,0.0
cat__TotalCharges_2813.05,0.0
cat__TotalCharges_2815.25,0.0
cat__TotalCharges_2820.65,0.0
cat__TotalCharges_2823,0.0
cat__TotalCharges_283.75,0.0
cat__TotalCharges_283.95,0.0
cat__TotalCharges_2830.45,0.0
cat__TotalCharges_2835.5,0.0
cat__TotalCharges_2839.45,0.0
cat__TotalCharges_2854.95,0.0
cat__TotalCharges_2839.65,0.0
cat__TotalCharges_284.3,0.0
cat__TotalCharges_284.35,0.0
cat__TotalCharges_284.9,0.0
cat__TotalCharges_2845.15,0.0
cat__TotalCharges_2847.2,0.0
cat__TotalCharges_2852.4,0.0
cat__TotalCharges_2854.55,0.0
cat__TotalCharges_2893.4,0.0
cat__TotalCharges_2896.6,0.0
cat__TotalCharges_281,0.0
cat__TotalCharges_2897.95,0.0
cat__TotalCharges_293.3,0.0
cat__TotalCharges_293.65,0.0
cat__TotalCharges_293.85,0.0
cat__TotalCharges_2931,0.0
cat__TotalCharges_2933.2,0.0
cat__TotalCharges_2933.95,0.0
cat__TotalCharges_2934.3,0.0
cat__TotalCharges_2936.25,0.0
cat__TotalCharges_2937.65,0.0
cat__TotalCharges_2939.8,0.0
cat__TotalCharges_294.2,0.0
cat__TotalCharges_294.45,0.0
cat__TotalCharges_294.5,0.0
cat__TotalCharges_294.9,0.0
cat__TotalCharges_294.95,0.0
cat__TotalCharges_2948.6,0.0
cat__TotalCharges_295.55,0.0
cat__TotalCharges_295.65,0.0
cat__TotalCharges_295.95,0.0
cat__TotalCharges_293.15,0.0
cat__TotalCharges_2928.5,0.0
cat__TotalCharges_2921.75,0.0
cat__TotalCharges_2909.95,0.0
cat__TotalCharges_29.7,0.0
cat__TotalCharges_29.85,0.0
cat__TotalCharges_29.9,0.0
cat__TotalCharges_29.95,0.0
cat__TotalCharges_290.55,0.0
cat__TotalCharges_2901.8,0.0
cat__TotalCharges_2907.55,0.0
cat__TotalCharges_2908.2,0.0
cat__TotalCharges_291.4,0.0
cat__TotalCharges_292.85,0.0
cat__TotalCharges_291.45,0.0
cat__TotalCharges_2911.3,0.0
cat__TotalCharges_2911.5,0.0
cat__TotalCharges_2917.5,0.0
cat__TotalCharges_2917.65,0.0
cat__TotalCharges_2919.85,0.0
cat__TotalCharges_292.4,0.0
cat__TotalCharges_292.8,0.0
cat__TotalCharges_2812.2,0.0
cat__TotalCharges_2807.65,0.0
cat__TotalCharges_3177.25,0.0
cat__TotalCharges_2730.85,0.0
cat__TotalCharges_2716.3,0.0
cat__TotalCharges_2718.3,0.0
cat__TotalCharges_2719.2,0.0
cat__TotalCharges_272,0.0
cat__TotalCharges_272.15,0.0
cat__TotalCharges_272.2,0.0
cat__TotalCharges_272.35,0.0
cat__TotalCharges_272.95,0.0
cat__TotalCharges_2722.2,0.0
cat__TotalCharges_2723.15,0.0
cat__TotalCharges_2723.4,0.0
cat__TotalCharges_2724.25,0.0
cat__TotalCharges_2724.6,0.0
cat__TotalCharges_2727.8,0.0
cat__TotalCharges_2728.6,0.0
cat__TotalCharges_273,0.0
cat__TotalCharges_273.2,0.0
cat__TotalCharges_273.25,0.0
cat__TotalCharges_273.4,0.0
cat__TotalCharges_19.8,0.0
cat__TotalCharges_2710.25,0.0
cat__TotalCharges_2708.2,0.0
cat__TotalCharges_269.65,0.0
cat__TotalCharges_2681.15,0.0
cat__TotalCharges_2683.2,0.0
cat__TotalCharges_2684.35,0.0
cat__TotalCharges_2684.85,0.0
cat__TotalCharges_2686.05,0.0
cat__TotalCharges_2688.45,0.0
cat__TotalCharges_2688.85,0.0
cat__TotalCharges_2689.35,0.0
cat__TotalCharges_2692.75,0.0
cat__TotalCharges_270.95,0.0
cat__TotalCharges_2696.55,0.0
cat__TotalCharges_2697.4,0.0
cat__TotalCharges_2698.35,0.0
cat__TotalCharges_27.55,0.0
cat__TotalCharges_270.15,0.0
cat__TotalCharges_270.6,0.0
cat__TotalCharges_270.7,0.0
cat__TotalCharges_270.8,0.0
cat__TotalCharges_273.75,0.0
cat__TotalCharges_2731,0.0
cat__TotalCharges_2807.1,0.0
cat__TotalCharges_2737.05,0.0
cat__TotalCharges_2779.5,0.0
cat__TotalCharges_278.4,0.0
cat__TotalCharges_2780.6,0.0
cat__TotalCharges_2781.85,0.0
cat__TotalCharges_2782.4,0.0
cat__TotalCharges_2789.7,0.0
cat__TotalCharges_279.2,0.0
cat__TotalCharges_279.5,0.0
cat__TotalCharges_279.55,0.0
cat__TotalCharges_2790.65,0.0
cat__TotalCharges_2793.55,0.0
cat__TotalCharges_2796.45,0.0
cat__TotalCharges_2799.75,0.0
cat__TotalCharges_280.35,0.0
cat__TotalCharges_280.4,0.0
cat__TotalCharges_280.85,0.0
cat__TotalCharges_2802.3,0.0
cat__TotalCharges_2804.45,0.0
cat__TotalCharges_2806.9,0.0
cat__TotalCharges_2773.9,0.0
cat__TotalCharges_2768.65,0.0
cat__TotalCharges_2768.35,0.0
cat__TotalCharges_275.9,0.0
cat__TotalCharges_274.35,0.0
cat__TotalCharges_274.7,0.0
cat__TotalCharges_2745.2,0.0
cat__TotalCharges_2745.7,0.0
cat__TotalCharges_2747.2,0.0
cat__TotalCharges_2748.7,0.0
cat__TotalCharges_275.4,0.0
cat__TotalCharges_275.7,0.0
cat__TotalCharges_2751,0.0
cat__TotalCharges_2766.4,0.0
cat__TotalCharges_2753.8,0.0
cat__TotalCharges_2754,0.0
cat__TotalCharges_2754.45,0.0
cat__TotalCharges_2755.35,0.0
cat__TotalCharges_2757.85,0.0
cat__TotalCharges_276.5,0.0
cat__TotalCharges_2762.75,0.0
cat__TotalCharges_2763,0.0
cat__TotalCharges_2952.85,0.0
cat__TotalCharges_2954.5,0.0
cat__TotalCharges_2958.95,0.0
cat__TotalCharges_3112.05,0.0
cat__TotalCharges_309.1,0.0
cat__TotalCharges_309.25,0.0
cat__TotalCharges_309.35,0.0
cat__TotalCharges_309.4,0.0
cat__TotalCharges_3090.65,0.0
cat__TotalCharges_3091.75,0.0
cat__TotalCharges_3092,0.0
cat__TotalCharges_3092.65,0.0
cat__TotalCharges_3094.05,0.0
cat__TotalCharges_3096.9,0.0
cat__TotalCharges_3097,0.0
cat__TotalCharges_3097.2,0.0
cat__TotalCharges_31.2,0.0
cat__TotalCharges_31.35,0.0
cat__TotalCharges_31.9,0.0
cat__TotalCharges_310.6,0.0
cat__TotalCharges_3103.25,0.0
cat__TotalCharges_3105.55,0.0
cat__TotalCharges_3107.3,0.0
cat__TotalCharges_3089.6,0.0
cat__TotalCharges_3088.25,0.0
cat__TotalCharges_3085.35,0.0
cat__TotalCharges_3069.45,0.0
cat__TotalCharges_3058.15,0.0
cat__TotalCharges_3058.65,0.0
cat__TotalCharges_306.05,0.0
cat__TotalCharges_306.6,0.0
cat__TotalCharges_3062.45,0.0
cat__TotalCharges_3066.45,0.0
cat__TotalCharges_3067.2,0.0
cat__TotalCharges_3068.6,0.0
cat__TotalCharges_307,0.0
cat__TotalCharges_3084.9,0.0
cat__TotalCharges_307.4,0.0
cat__TotalCharges_307.6,0.0
cat__TotalCharges_3077,0.0
cat__TotalCharges_308.05,0.0
cat__TotalCharges_308.1,0.0
cat__TotalCharges_308.25,0.0
cat__TotalCharges_308.7,0.0
cat__TotalCharges_3082.1,0.0
cat__TotalCharges_311.6,0.0
cat__TotalCharges_3116.15,0.0
cat__TotalCharges_2959.8,0.0
cat__TotalCharges_3119.9,0.0
cat__TotalCharges_3147.5,0.0
cat__TotalCharges_315.3,0.0
cat__TotalCharges_3152.5,0.0
cat__TotalCharges_3157,0.0
cat__TotalCharges_316.2,0.0
cat__TotalCharges_316.9,0.0
cat__TotalCharges_3160.55,0.0
cat__TotalCharges_3161.2,0.0
cat__TotalCharges_3161.6,0.0
cat__TotalCharges_3162.65,0.0
cat__TotalCharges_3165.6,0.0
cat__TotalCharges_3166.9,0.0
cat__TotalCharges_3168.75,0.0
cat__TotalCharges_317.25,0.0
cat__TotalCharges_317.75,0.0
cat__TotalCharges_3171.15,0.0
cat__TotalCharges_3171.6,0.0
cat__TotalCharges_3173.35,0.0
cat__TotalCharges_3175.85,0.0
cat__TotalCharges_3147.15,0.0
cat__TotalCharges_3145.9,0.0
cat__TotalCharges_3145.15,0.0
cat__TotalCharges_313,0.0
cat__TotalCharges_312.7,0.0
cat__TotalCharges_3121.1,0.0
cat__TotalCharges_3121.4,0.0
cat__TotalCharges_3121.45,0.0
cat__TotalCharges_3122.4,0.0
cat__TotalCharges_3126.45,0.0
cat__TotalCharges_3126.85,0.0
cat__TotalCharges_3128.8,0.0
cat__TotalCharges_313.45,0.0
cat__TotalCharges_3143.65,0.0
cat__TotalCharges_313.6,0.0
cat__TotalCharges_3132.75,0.0
cat__TotalCharges_3134.7,0.0
cat__TotalCharges_3139.8,0.0
cat__TotalCharges_314.45,0.0
cat__TotalCharges_314.6,0.0
cat__TotalCharges_314.95,0.0
cat__TotalCharges_3141.7,0.0
cat__TotalCharges_3055.5,0.0
cat__TotalCharges_3050.15,0.0
cat__TotalCharges_305.95,0.0
cat__TotalCharges_305.55,0.0
cat__TotalCharges_2983.65,0.0
cat__TotalCharges_2983.8,0.0
cat__TotalCharges_2985.25,0.0
cat__TotalCharges_2989.6,0.0
cat__TotalCharges_299.05,0.0
cat__TotalCharges_299.3,0.0
cat__TotalCharges_299.4,0.0
cat__TotalCharges_299.7,0.0
cat__TotalCharges_299.75,0.0
cat__TotalCharges_2995.45,0.0
cat__TotalCharges_2997.45,0.0
cat__TotalCharges_2998,0.0
cat__TotalCharges_30.2,0.0
cat__TotalCharges_30.5,0.0
cat__TotalCharges_30.55,0.0
cat__TotalCharges_300.4,0.0
cat__TotalCharges_300.7,0.0
cat__TotalCharges_3000.25,0.0
cat__TotalCharges_3001.2,0.0
cat__TotalCharges_298.7,0.0
cat__TotalCharges_298.35,0.0
cat__TotalCharges_2979.5,0.0
cat__TotalCharges_2966.95,0.0
cat__TotalCharges_296.15,0.0
cat__TotalCharges_2960.1,0.0
cat__TotalCharges_2961.4,0.0
cat__TotalCharges_2962,0.0
cat__TotalCharges_2964,0.0
cat__TotalCharges_2964.05,0.0
cat__TotalCharges_2964.8,0.0
cat__TotalCharges_2965.75,0.0
cat__TotalCharges_297.3,0.0
cat__TotalCharges_2979.3,0.0
cat__TotalCharges_297.35,0.0
cat__TotalCharges_2970.3,0.0
cat__TotalCharges_2970.8,0.0
cat__TotalCharges_2971.7,0.0
cat__TotalCharges_2974.5,0.0
cat__TotalCharges_2976.95,0.0
cat__TotalCharges_2978.3,0.0
cat__TotalCharges_2979.2,0.0
cat__TotalCharges_3003.55,0.0
cat__TotalCharges_3004.15,0.0
cat__TotalCharges_3005.8,0.0
cat__TotalCharges_3038.55,0.0
cat__TotalCharges_3027.65,0.0
cat__TotalCharges_3029.1,0.0
cat__TotalCharges_303.15,0.0
cat__TotalCharges_303.7,0.0
cat__TotalCharges_3030.6,0.0
cat__TotalCharges_3035.35,0.0
cat__TotalCharges_3035.8,0.0
cat__TotalCharges_3036.75,0.0
cat__TotalCharges_304.6,0.0
cat__TotalCharges_3027.25,0.0
cat__TotalCharges_3042.25,0.0
cat__TotalCharges_3043.6,0.0
cat__TotalCharges_3043.7,0.0
cat__TotalCharges_3045.75,0.0
cat__TotalCharges_3046.15,0.0
cat__TotalCharges_3046.4,0.0
cat__TotalCharges_3047.15,0.0
cat__TotalCharges_305.1,0.0
cat__TotalCharges_3027.4,0.0
cat__TotalCharges_3024.15,0.0
cat__TotalCharges_3007.25,0.0
cat__TotalCharges_3017.65,0.0
cat__TotalCharges_3008.15,0.0
cat__TotalCharges_3008.55,0.0
cat__TotalCharges_3009.5,0.0
cat__TotalCharges_301.4,0.0
cat__TotalCharges_301.55,0.0
cat__TotalCharges_3011.65,0.0
cat__TotalCharges_3013.05,0.0
cat__TotalCharges_3015.75,0.0
cat__TotalCharges_3019.1,0.0
cat__TotalCharges_3023.85,0.0
cat__TotalCharges_3019.25,0.0
cat__TotalCharges_3019.7,0.0
cat__TotalCharges_302.35,0.0
cat__TotalCharges_302.45,0.0
cat__TotalCharges_302.75,0.0
cat__TotalCharges_3021.45,0.0
cat__TotalCharges_3023.55,0.0
cat__TotalCharges_3023.65,0.0
cat__TotalCharges_19.85,0.0
cat__TotalCharges_1888.65,0.0
cat__TotalCharges_19.75,0.0
cat__TotalCharges_1201.15,0.0
cat__TotalCharges_1185,0.0
cat__TotalCharges_1187.05,0.0
cat__TotalCharges_1188.2,0.0
cat__TotalCharges_1188.25,0.0
cat__TotalCharges_1189.4,0.0
cat__TotalCharges_1189.9,0.0
cat__TotalCharges_119.5,0.0
cat__TotalCharges_119.75,0.0
cat__TotalCharges_1190.5,0.0
cat__TotalCharges_1191.2,0.0
cat__TotalCharges_1192.3,0.0
cat__TotalCharges_1193.05,0.0
cat__TotalCharges_1193.55,0.0
cat__TotalCharges_1194.3,0.0
cat__TotalCharges_1195.75,0.0
cat__TotalCharges_1195.95,0.0
cat__TotalCharges_1198.05,0.0
cat__TotalCharges_1198.8,0.0
cat__TotalCharges_120.25,0.0
cat__TotalCharges_1183.8,0.0
cat__TotalCharges_1183.05,0.0
